CustomerID,Title,FirstInitial,Surname,Age,Location,OccupationType,Industry,YearsInCurrentEmployment,NumPreviousEmployments,TotalIncome,TaxableIncome,TaxPaid,EffectiveTaxRate,UnionSubs,Fraud
1086,Mr.,S,Boyle,34,Munster,Self-Employed,Construction,2.23,9,41295.9,38901.26,9061.52,0.219429047,No,No
1087,Mrs.,S,Barrett,28,Leinster (Other),Employed,IT,,3,65288.04,55528.12,15878.53,0.243207332,No,Yes
1088,Mrs.,L,Anderson,43,Munster,Self-Employed,Public Sector,12.36,2,37454.66,33336.53,6779.98,0.18101833,No,No
1089,Ms.,A,Marshall,38,Connacht,Self-Employed,Public Sector,11.23,2,34211.59,30304.6,6060.92,0.177159846,Yes,No
1090,Mr.,C,Dale,29,Dublin,Self-Employed,IT,4.79,6,29768.26,26701.72,5340.34,0.179397116,No,No
1091,Mr.,J,Gilbert,29,Dublin,Self-Employed,IT,3.51,6,81900.89,77206.63,24766.72,0.302398667,No,No
1092,Mr.,K,McMillan,36,Munster,Self-Employed,Transport,1.89,12,32865.25,31017.75,6203.55,0.188757122,No,No
1093,Mr.,O,Gray,43,Leinster (Other),Casual,Agriculture,15.37,2,37026.63,36038.44,7887.76,0.213029379,No,Yes
1094,Mr.,C,Ellis,29,Connacht,Employed,Finance,3.67,3,68627.01,63255.13,19046.6,0.277537955,No,No
1095,Mrs.,Z,Dean,32,Dublin,Employed,Finance,8.9,6,78467.32,74018.24,23459.48,0.298971342,No,No
1096,Mrs.,O,Milne,25,Dublin,Casual,IT,2.9,4,48445.67,42552.06,10558.34,0.217941872,No,No
1097,Ms.,M,Harper,50,Leinster (Other),Casual,Public Sector,17.26,2,48658.19,45472.68,11755.8,0.241599616,No,No
1098,Mr.,T,Middleton,51,Connacht,Employed,Agriculture,25.35,3,23275.74,23207.62,4641.52,0.199414498,Yes,No
1099,Ms.,P,Armstrong,54,Dublin,Employed,Professional,19.33,5,63173.21,61456.48,18309.16,0.289824753,No,No
1100,Mr.,T,Findlay,37,Munster,Employed,Public Sector,10.83,3,44842.95,39775.21,9419.84,0.210062897,Yes,No
1101,Mr.,A,Kaur,33,Leinster (Other),Employed,Agriculture,4.55,1,36277.55,31612.88,6322.58,0.174283545,No,No
1102,Mrs.,A,Marsh,51,Connacht,Self-Employed,Agriculture,26.07,2,28223.47,27041.94,5408.39,0.191627394,No,No
1103,Mr.,M,Grant,36,Munster,Casual,Construction,0.67,5,20698.44,19598.64,3919.73,0.189373209,No,No
1104,Mrs.,E,Smith,34,Connacht,Employed,Public Sector,8.8,2,36623.6,33276.97,6755.56,0.184459201,No,No
1105,Mrs.,H,Bell,51,Connacht,Self-Employed,Professional,17.18,2,42578.5,39382.72,9258.92,0.217455288,No,No
1106,Mrs.,A,Aitken,,Munster,Employed,Public Sector,0.88,2,54713.32,50298.4,13734.34,0.2510237,Yes,No
1107,Mr.,D,Coates,,Dublin,Employed,Public Sector,5.14,2,53864.65,51717.02,14315.98,0.265776906,Yes,No
1108,Mr.,S,James,44,Dublin,Employed,Transport,,8,57448.92,56936.67,16456.03,0.28644629,No,No
1109,Mr.,H,Barber,53,Dublin,Self-Employed,Professional,25.67,3,77025.23,75950.38,24251.66,0.314853458,No,No
1110,Mr.,O,Maclean,34,Leinster (Other),Employed,Agriculture,1.23,9,36606.84,34051.88,7073.27,0.193222633,,Yes
1111,Mrs.,L,Holland,35,Dublin,Employed,Transport,9.43,1,49725.04,43175.22,10813.84,0.217472726,Yes,No
1112,Ms.,C,Bartlett,43,Leinster (Other),Employed,Public Sector,16.65,2,50487.17,44726.76,11449.97,0.226789697,Yes,No
1113,Mr.,G,McKay,36,Leinster (Other),Employed,Public Sector,10.64,2,42344.74,39852.27,9451.43,0.223201984,Yes,No
1114,Mrs.,T,McMillan,45,Connacht,Employed,Public Sector,10.19,2,51943.77,49029.33,13214.03,0.254391046,No,No
1115,Ms.,C,Harris,39,Leinster (Other),Self-Employed,Agriculture,12.71,2,16033.8,15335.27,3067.05,0.191286532,,Yes
1116,Ms.,I,Thomson,44,Leinster (Other),Employed,Public Sector,,2,64344.47,59986.06,17706.28,0.275179514,Yes,No
1117,Ms.,O,McMillan,50,Connacht,Self-Employed,Transport,23.95,1,45568.49,44592.51,11394.93,0.250061611,No,No
1118,Mr.,D,Rhodes,37,Leinster (Other),Self-Employed,Public Sector,,1,28963.54,26050.78,5210.16,0.179886851,Yes,No
1119,Ms.,T,Leonard,45,Munster,Employed,Retail,19.34,3,59387.58,51621.71,14276.9,0.240402118,Yes,No
1120,Mr.,C,Barnes,23,Dublin,Employed,IT,1.9,5,76120.57,67223.25,20673.53,0.271589269,No,No
1121,Mr.,C,Bolton,42,Munster,Self-Employed,Transport,3.46,11,36261.96,35438.46,7641.77,0.210737919,No,No
1122,Mr.,B,Hay,49,,Self-Employed,Agriculture,26.74,2,33925.02,31652.23,6330.45,0.186601216,No,No
1123,Ms.,C,Green,43,Connacht,Employed,Public Sector,13.46,2,49086.91,45997.12,11970.82,0.243869903,No,No
1124,Mr.,P,Shaw,46,Munster,Self-Employed,Agriculture,17.87,2,31293.83,29805.04,5961.01,0.190485153,No,Yes
1125,Mr.,B,Coles,48,Dublin,Self-Employed,Agriculture,,2,28424.03,28186.31,5637.26,0.19832726,No,No
1126,Mr.,D,Gordon,48,Dublin,Self-Employed,Construction,16.09,4,58923.33,54060.97,15277,0.259269121,No,No
1127,Ms.,S,Aitken,51,Leinster (Other),Employed,Professional,27.76,3,56530.39,54988.57,15657.31,0.276971555,No,No
1128,Ms.,R,McLean,32,Connacht,Employed,Public Sector,7.26,2,30811.97,27623.79,5524.76,0.17930564,Yes,No
1129,Mr.,C,Mackay,47,Leinster (Other),Self-Employed,Professional,20.04,3,79111.26,77134.71,24737.23,0.312689117,No,Yes
1130,Mr.,K,Forbes,47,Connacht,Self-Employed,Agriculture,22.76,2,36276.8,33482.24,6839.72,0.18854254,,Yes
1131,Ms.,L,Muir,,Leinster (Other),Self-Employed,Transport,1.48,10,54349.58,48704.92,13081.02,0.240683001,No,Yes
1132,Mrs.,R,Kaur,33,Dublin,Casual,Transport,1.01,10,18313.85,17360.05,3472.01,0.18958384,Yes,Yes
1133,Mr.,Z,Sinclair,60,Munster,Employed,Professional,24.62,2,70673.89,68373.52,21145.14,0.299193097,No,Yes
1134,Ms.,J,Young,39,Leinster (Other),Employed,Finance,9.03,2,22354.9,21613.2,4322.64,0.193364318,Yes,No
1135,Ms.,N,Young,37,Munster,Employed,Professional,9.16,2,95791.79,84284.88,27668.8,0.288843125,Yes,No
1136,Mr.,A,Smith,49,Connacht,Self-Employed,Agriculture,25.01,2,15954.52,14027.32,2805.46,0.175841078,No,Yes
1137,Mrs.,F,Mackay,42,Connacht,Self-Employed,Agriculture,19.92,3,29591.89,29256.16,5851.23,0.197730865,No,No
1138,Mrs.,A,Taylor,29,Dublin,Self-Employed,Finance,,4,29110.93,24809.22,4961.84,0.170445946,No,No
1139,Mr.,M,Sharpe,37,Dublin,Casual,Retail,,3,31224.5,29641.1,5928.22,0.189857964,No,No
1140,Mr.,W,O'Neill,34,Munster,Employed,Finance,8.21,5,77526.43,74572.32,23686.65,0.305529998,No,No
1141,Mr.,D,McDonald,39,Leinster (Other),Self-Employed,Agriculture,13.73,2,41969.28,38939.87,9077.35,0.216285578,Yes,Yes
1142,Ms.,S,Grant,46,Dublin,Self-Employed,Agriculture,16.56,2,39873.26,35719.51,7757,0.194541404,No,Yes
1143,Mrs.,K,Shaw,25,Munster,Employed,Finance,3.51,7,72516.33,67710.53,20873.32,0.287843028,No,No
1144,Mr.,E,Paterson,22,Leinster (Other),Employed,IT,1.13,3,57199.68,55665.29,15934.77,0.278581454,No,No
1145,Mr.,E,Jackson,38,Dublin,Self-Employed,Construction,2.27,8,46164.22,41384.23,10079.53,0.218340741,Yes,Yes
1146,Mr.,H,Rowe,54,Connacht,Self-Employed,Transport,28.9,2,47748.53,46278.23,12086.07,0.253119206,No,Yes
1147,Mr.,J,Sanderson,45,Connacht,Casual,Agriculture,16.7,3,36060.76,35421.91,7634.98,0.211725432,No,No
1148,Mrs.,K,Mitchell,44,Munster,Employed,Public Sector,15.6,3,34266.74,29800.98,5960.2,0.173935425,Yes,No
1149,Ms.,A,Dickinson,39,Dublin,Self-Employed,Public Sector,10.37,1,53191.91,51052.44,14043.5,0.264015712,Yes,No
1150,Mr.,C,Jarvis,20,Dublin,Employed,IT,1.12,5,85957.9,79224.99,25594.25,0.297753319,,Yes
1151,Mr.,N,Gray,28,Dublin,Employed,IT,3.46,7,42121.57,39611.92,9352.89,0.222045142,No,No
1152,Mr.,B,Gill,44,Connacht,Self-Employed,Agriculture,21.14,2,20131.52,17278.51,3455.7,0.171656189,No,Yes
1153,Mrs.,E,Berry,,Leinster (Other),Employed,Public Sector,10.57,1,48223.01,42497.86,10536.12,0.218487398,Yes,No
1154,Mr.,K,Craig,40,Munster,Self-Employed,Agriculture,14.53,2,21268.09,20172.06,4034.41,0.189693104,No,Yes
1155,Ms.,M,Hudson,50,Dublin,Employed,Public Sector,22.6,2,50541.74,48386.94,12950.65,0.256236726,Yes,No
1156,Mr.,O,Howe,42,Connacht,Employed,Construction,12.39,3,29930.24,27422.88,5484.58,0.18324544,Yes,No
1157,Mr.,S,Mackay,41,Leinster (Other),Employed,Public Sector,11.27,2,20970.72,18688.34,3737.67,0.178232793,Yes,No
1158,Ms.,E,Martin,43,Leinster (Other),Self-Employed,Agriculture,15.72,1,15908.86,15087.29,3017.46,0.189671667,No,Yes
1159,Ms.,D,Hughes,64,Connacht,Self-Employed,Professional,27.57,1,80132.27,79458.36,25689.93,0.320594063,,No
1160,Mrs.,J,Christie,,Munster,Self-Employed,Transport,,2,14770.68,14358.43,2871.69,0.194418266,No,No
1161,Mr.,H,Boyle,40,Connacht,Self-Employed,Agriculture,15.63,3,27416.86,25452.7,5090.54,0.185671882,No,Yes
1162,Mr.,A,Clark,43,Connacht,Self-Employed,Construction,2.15,3,34363.41,30130.88,6026.18,0.175366182,No,Yes
1163,Mr.,T,Cunningham,40,Dublin,Self-Employed,Construction,2.16,8,36516.04,34227.81,7145.4,0.195678392,Yes,No
1164,Mrs.,L,Barnett,21,Munster,Self-Employed,IT,1.47,7,83717.3,76645.44,24536.63,0.293089123,No,No
1165,Mrs.,H,Grant,39,Connacht,Casual,Public Sector,12.04,1,30887.38,26362,5272.4,0.170697547,Yes,No
1166,Mrs.,A,Ball,48,Connacht,Self-Employed,Agriculture,,1,52156.46,50830.4,13952.46,0.267511637,No,Yes
1167,Mr.,H,McMillan,31,Dublin,Employed,Finance,3.81,1,33003.38,29958.72,5991.74,0.181549284,No,No
1168,Mrs.,E,Duncan,43,Munster,Self-Employed,Transport,4.4,9,29211.39,28422.29,5684.46,0.194597381,Yes,No
1169,Mrs.,K,Lee,,Munster,Self-Employed,Agriculture,16.39,2,20309.91,19570.93,3914.19,0.192723158,Yes,Yes
1170,Mr.,M,Bond,43,Munster,Self-Employed,Agriculture,23.23,2,29169.99,27097.18,5419.44,0.185788202,No,No
1171,Mr.,C,Jones,43,Munster,Self-Employed,Agriculture,21.91,2,22520.27,21021.3,4204.26,0.186687815,No,Yes
1172,Mr.,A,Kelly,38,Dublin,Employed,Public Sector,8.29,1,62905.16,59915.66,17677.42,0.28101701,Yes,No
1173,Mr.,R,Conway,38,Dublin,Employed,Retail,9.21,2,23409.83,22462.51,4492.5,0.191906562,Yes,No
1174,Mr.,M,Mackay,54,Munster,Employed,Professional,17.71,1,61579.71,59905.58,17673.29,0.286998591,No,No
1175,Mr.,C,Cunningham,46,Munster,Self-Employed,Agriculture,18.26,2,19333.19,16726.75,3345.35,0.173036628,No,Yes
1176,Mr.,C,Barrett,40,Leinster (Other),Employed,Retail,12.18,2,38363.63,32641.23,6528.25,0.170167682,Yes,No
1177,Mr.,D,Hamilton,39,Connacht,Employed,Public Sector,14.27,2,43301.43,37899.08,8650.62,0.199776774,Yes,No
1178,Ms.,K,Clark,39,Connacht,Employed,Public Sector,15.35,2,36984.09,34474.48,7246.54,0.195936685,Yes,No
1179,Mr.,C,McIntyre,34,Munster,Employed,IT,,5,55179.59,54004.69,15253.92,0.276441344,,No
1180,Mr.,R,McIntyre,44,Leinster (Other),Employed,Agriculture,14.3,2,23308.73,21123.81,4224.76,0.18125226,No,No
1181,Ms.,A,Morgan,33,Dublin,Employed,IT,,5,77118.77,67463.97,20772.23,0.269353751,No,No
1182,Mrs.,C,Crawford,38,Dublin,Employed,Public Sector,9.5,2,37183.71,33054.75,6664.45,0.179230367,Yes,No
1183,Mrs.,R,Duncan,,Dublin,Casual,Professional,12.14,2,49107.38,43995.57,11150.18,0.227057114,Yes,No
1184,Ms.,E,Akhtar,36,,Employed,Construction,10.91,2,31512.87,29235.33,5847.07,0.185545461,No,No
1185,Mr.,B,McGregor,40,Leinster (Other),Employed,Retail,10.73,2,25417.85,21841.1,4368.22,0.171856392,Yes,No
1186,Mrs.,N,Wheeler,,Dublin,Employed,Public Sector,,2,43383.19,40404.81,9677.97,0.223081106,Yes,No
1187,Mr.,T,Owens,34,Dublin,Self-Employed,Finance,7.31,6,53262.41,51929.29,14403.01,0.27041604,No,No
1188,Ms.,A,Skinner,45,Munster,Self-Employed,Public Sector,10.31,2,27572.82,26194.32,5238.86,0.190000878,Yes,No
1189,Mr.,M,Aitken,43,Munster,Self-Employed,Agriculture,15.42,2,37466.62,33834.03,6983.95,0.186404592,No,Yes
1190,Ms.,S,Bell,56,Leinster (Other),Employed,Public Sector,16.61,1,37796.22,33566.72,6874.36,0.181879564,Yes,No
1191,Mr.,E,Hobbs,40,Munster,Employed,Public Sector,9.07,2,23477.84,20913.89,4182.78,0.178158638,Yes,No
1192,Mrs.,J,Carey,44,Munster,Employed,Public Sector,12.65,2,29493.37,25949.9,5189.98,0.175971074,Yes,No
1193,Mr.,L,Stewart,36,Connacht,Employed,Public Sector,11.78,2,62778.07,60689.01,17994.49,0.28663656,,No
1194,Mr.,C,O'Connor,59,Munster,Self-Employed,Agriculture,28.88,2,26552.46,25556.8,5111.36,0.192500431,No,Yes
1195,Mrs.,M,Alexander,47,Dublin,Employed,Public Sector,14.61,1,40881.52,37119.19,8330.87,0.203780828,No,No
1196,Mr.,C,Douglas,28,Munster,Employed,Finance,4.33,1,47989.52,43483.29,10940.15,0.227969565,No,No
1197,Ms.,J,Black,28,Leinster (Other),Casual,Finance,2.66,6,56235.61,48756.75,13102.27,0.232988848,No,No
1198,Mrs.,A,Stephens,42,Dublin,Employed,Public Sector,12.18,2,50662.16,43505.33,10949.19,0.216121658,Yes,No
1199,Mr.,E,Jones,35,Leinster (Other),Self-Employed,Construction,2.25,7,50271.6,48361.1,12940.05,0.257402788,,No
1200,Mr.,C,Graham,,Leinster (Other),Employed,Public Sector,5.78,2,26390.1,22835.64,4567.13,0.173062247,No,No
1201,Mrs.,C,Sutherland,43,Munster,Employed,Public Sector,14.58,2,38324.33,33729.15,6940.95,0.181110798,Yes,No
1202,Mr.,B,Black,48,Munster,Self-Employed,Agriculture,20.85,2,52441.98,52143.63,14490.89,0.276322328,No,No
1203,Mr.,L,Miller,38,Munster,Self-Employed,Finance,2.02,6,26264.07,23481.32,4696.26,0.178809301,Yes,Yes
1204,Mr.,J,George,,Dublin,Employed,Finance,14.86,6,30912.82,29489.43,5897.89,0.19079107,No,No
1205,Mrs.,M,Marsh,43,Connacht,Casual,Public Sector,12.16,2,44568.72,40539.68,9733.27,0.218387919,Yes,No
1206,Mrs.,C,Mackenzie,36,Leinster (Other),Self-Employed,Transport,2.23,6,40351.31,37922.75,8660.33,0.214623267,Yes,No
1207,Mrs.,M,McGregor,41,Leinster (Other),Employed,Agriculture,9.63,2,38261.5,33433.78,6819.85,0.178243143,Yes,No
1208,Mrs.,G,Graham,33,,Employed,Public Sector,9.21,2,51336.83,44390.29,11312.02,0.220349016,Yes,No
1209,Mr.,D,Gibson,41,Munster,Self-Employed,Construction,3.51,9,30797.9,30789.62,6157.92,0.1999461,Yes,No
1210,Mrs.,J,Humphries,,Leinster (Other),Employed,IT,5.92,5,76992.37,72463.43,22822.01,0.296419113,No,No
1211,Mrs.,C,Hammond,27,Dublin,Casual,Finance,2.06,5,54711.78,51695.92,14307.33,0.261503647,No,No
1212,Ms.,L,Henderson,32,Munster,Employed,Public Sector,7.88,1,101282.75,89236.21,29698.85,0.293227129,,No
1213,Mr.,H,Davidson,28,Leinster (Other),Employed,Finance,3.74,7,42624.8,37326.42,8415.83,0.197439753,No,No
1214,Mrs.,S,Kirby,49,Connacht,Self-Employed,Agriculture,25,1,32158.02,31085.78,6217.16,0.193331555,No,Yes
1215,Mrs.,R,Anderson,,Connacht,Self-Employed,Agriculture,0.34,2,25004.89,23327.85,4665.57,0.186586304,No,No
1216,Mrs.,A,Gallagher,32,Leinster (Other),Employed,Public Sector,7.55,2,31193.04,28270.81,5654.16,0.181263513,,No
1217,Mrs.,D,Hartley,56,Leinster (Other),Employed,Professional,20.49,4,70059.94,61394.23,18283.63,0.260971248,No,Yes
1218,Mr.,P,Sinclair,42,Leinster (Other),Casual,Public Sector,12.72,2,44481.05,40139.81,9569.32,0.215132511,Yes,No
1219,Mr.,C,Taylor,43,Dublin,Self-Employed,Agriculture,15.3,3,36599.06,35230.9,7556.67,0.206471696,No,Yes
1220,Mrs.,N,Norris,38,Leinster (Other),Self-Employed,Construction,4.32,7,46885.41,45386.12,11720.31,0.249977765,Yes,No
1221,Mrs.,M,Gallagher,55,Leinster (Other),Self-Employed,Professional,,1,48194.29,46911.66,12345.78,0.256166861,No,No
1222,Ms.,D,Dixon,43,Dublin,Self-Employed,Agriculture,16.28,2,44419.77,44196.53,11232.58,0.252873439,No,No
1223,Mrs.,L,Bond,49,,Employed,Public Sector,,2,34789.71,29900.76,5980.15,0.171894218,Yes,No
1224,Mrs.,K,Goodwin,41,Munster,Self-Employed,Construction,1.97,6,25129.91,22409.91,4481.98,0.17835241,No,Yes
1225,Ms.,J,Bentley,29,Munster,Employed,IT,2.68,2,40725.99,38238.41,8789.75,0.215826552,No,No
1226,Mr.,G,Todd,49,Connacht,Self-Employed,Agriculture,19.56,2,37875.54,36314.69,8001.02,0.211245041,No,Yes
1227,Ms.,K,Holden,33,Dublin,Self-Employed,Finance,2.99,6,63883.35,54619.95,15506.18,0.242726469,No,Yes
1228,Mr.,J,Ward,43,Leinster (Other),Self-Employed,Public Sector,,2,66666.76,60592.45,17954.9,0.269323123,Yes,No
1229,Mr.,M,Clayton,38,Connacht,Casual,Construction,2.83,10,21023.43,20438.43,4087.69,0.194434971,No,Yes
1230,Ms.,P,White,,Leinster (Other),Employed,Finance,2.02,5,50820.51,44237.17,11249.24,0.221352363,No,No
1231,Mr.,P,Hicks,46,Munster,Self-Employed,Agriculture,20.65,2,22205.84,19554.46,3910.89,0.176119886,No,Yes
1232,Ms.,N,Glover,34,Leinster (Other),Employed,Transport,8.61,2,46832.6,40620.58,9766.44,0.208539351,Yes,No
1233,Mr.,R,Thompson,28,Munster,Employed,IT,5.02,8,64398.84,55534,15880.94,0.246602889,No,No
1234,Ms.,B,Fraser,23,,Employed,Finance,1.39,5,49902.7,48394.82,12953.88,0.259582748,No,No
1235,Mrs.,M,Howell,47,Munster,Self-Employed,Agriculture,22.47,3,34133.78,32787.66,6557.53,0.192112623,No,No
1236,Mrs.,L,Pickering,47,Dublin,Employed,Public Sector,11.73,1,39996.66,34165.15,7119.71,0.178007614,Yes,No
1237,Mrs.,M,Simpson,37,Leinster (Other),Employed,Construction,10.55,2,40704.25,37796.1,8608.4,0.211486516,Yes,No
1238,Mrs.,N,Taylor,40,Munster,Employed,Public Sector,16.06,2,21005.12,19567.27,3913.45,0.186309338,,No
1239,Mrs.,F,Wood,37,Dublin,Employed,Construction,11.25,2,55642.17,51383.49,14179.23,0.254828847,Yes,Yes
1240,Ms.,S,Bradshaw,44,,Self-Employed,Transport,21.27,2,24388.26,22535.41,4507.08,0.184805312,No,Yes
1241,Mrs.,E,Atkins,,Leinster (Other),Employed,Public Sector,11.66,2,47786.17,46218.53,12061.6,0.252407757,,No
1242,Mrs.,K,McIntyre,32,Dublin,Self-Employed,Transport,0.97,11,22010.03,21268.72,4253.74,0.193263708,No,No
1243,Mrs.,D,Maclean,41,Dublin,Employed,Public Sector,11.76,2,62533.49,59916.59,17677.8,0.282693322,Yes,No
1244,Mrs.,H,Chandler,37,Connacht,Self-Employed,Transport,2.06,8,51178.08,47895.55,12749.18,0.249114074,,Yes
1245,Mrs.,G,Burns,46,Leinster (Other),Employed,Retail,11.06,2,26790.13,25954.67,5190.93,0.193762778,Yes,No
1246,Mr.,L,Miller,41,Munster,Self-Employed,Agriculture,14.71,2,19179.4,18596.06,3719.21,0.193916911,,Yes
1247,Mr.,L,Aitken,39,Dublin,Employed,Retail,10.04,2,36463.26,35348.32,7604.81,0.208560891,,No
1248,Mr.,S,Matthews,41,Leinster (Other),Employed,Public Sector,12.58,2,43656.89,40006.15,9514.52,0.217938566,No,No
1249,Mr.,M,Kerr,27,Leinster (Other),Employed,IT,,6,54973.78,50610.68,13862.38,0.252163486,No,No
1250,Mr.,T,Paterson,40,Leinster (Other),Self-Employed,Public Sector,9.26,3,46160.36,41580.06,10159.82,0.22009837,Yes,No
1251,Mr.,B,Hunt,49,Munster,Self-Employed,Agriculture,23.99,1,28448.91,24779.83,4955.97,0.174205971,No,Yes
1252,Mr.,B,Lucas,34,Leinster (Other),Employed,Public Sector,8.51,2,67664.55,61830.46,18462.49,0.272853215,Yes,No
1253,Mrs.,V,Forbes,34,Leinster (Other),Casual,Public Sector,7.77,3,47689.12,45370.34,11713.84,0.245629192,Yes,No
1254,Ms.,N,Cameron,44,Connacht,Employed,Construction,10.47,2,40419.23,35643.73,7725.93,0.191144908,Yes,No
1255,Mrs.,A,Wilson,42,Dublin,Employed,Public Sector,9.76,2,20933.14,20030.69,4006.14,0.191377882,No,No
1256,Mr.,M,Newton,38,Leinster (Other),Employed,Finance,5.83,5,50611.66,44895.39,11519.11,0.227597949,No,No
1257,Mr.,L,Tyler,33,Leinster (Other),Employed,IT,6.42,3,37113.44,36179.67,7945.66,0.214091176,No,No
1258,Ms.,N,Dyer,28,Leinster (Other),Employed,Finance,,3,38442.71,35961.91,7856.38,0.204365925,No,No
1259,Mr.,E,Hardy,48,Leinster (Other),Employed,Professional,18.57,3,60486.75,59802.3,17630.94,0.291484333,No,No
1260,Mr.,E,Jamieson,32,Leinster (Other),Employed,IT,5.58,4,41160.49,37662.6,8553.67,0.207812638,No,No
1261,Mr.,D,Baldwin,48,Leinster (Other),Self-Employed,Agriculture,19.34,2,22737.18,20220.82,4044.16,0.177865505,No,Yes
1262,Mr.,C,Griffiths,33,Dublin,Self-Employed,Transport,,10,29062.77,28119.3,5623.86,0.193507364,Yes,No
1263,Ms.,L,Stephens,37,Dublin,Employed,Construction,,2,27754.74,24088.44,4817.69,0.173580801,Yes,No
1264,Mr.,N,Gibbons,36,Connacht,Casual,Agriculture,1.24,7,24756.88,23079.66,4615.93,0.186450393,Yes,Yes
1265,Ms.,E,Bailey,48,Connacht,Employed,Finance,11.81,2,35342.35,34030.09,7064.34,0.199883143,Yes,No
1266,Mrs.,C,Ingram,41,Leinster (Other),Employed,Transport,13.06,1,70321.95,62009.85,18536.04,0.263588254,No,No
1267,Mr.,L,Reed,,Munster,Self-Employed,Transport,16.76,3,67567.35,64811.18,19684.58,0.291332722,No,No
1268,Ms.,S,Fleming,35,Munster,Casual,Finance,9.11,2,37449.98,35614.49,7713.94,0.205979816,Yes,No
1269,Mrs.,L,O'Connor,43,Connacht,Self-Employed,Agriculture,18.78,3,27049.91,26152.53,5230.51,0.193365154,No,Yes
1270,Mr.,F,Moore,37,Leinster (Other),Employed,Construction,10.21,2,43785.05,38581.99,8930.62,0.203965052,Yes,No
1271,Ms.,A,Macleod,38,Leinster (Other),Employed,Public Sector,7.74,2,21220.88,20241.34,4048.27,0.190768243,Yes,No
1272,Mrs.,C,Burns,32,Connacht,Employed,Transport,1.09,9,25532.71,25214.7,5042.94,0.197508999,No,No
1273,Ms.,H,Griffiths,33,Dublin,Employed,Agriculture,7.76,6,44006.66,37949.47,8671.28,0.19704472,No,Yes
1274,Mr.,K,McKay,21,Leinster (Other),Employed,Finance,1.49,2,101875.21,99012.85,33707.27,0.330868226,No,No
1275,Mr.,L,Paterson,39,Connacht,Self-Employed,Construction,0.65,9,52225.12,50249.32,13714.22,0.262598152,No,No
1276,Ms.,H,Reid,,Munster,Employed,Public Sector,8.85,1,62183.23,59180.9,17376.17,0.279434986,Yes,No
1277,Mr.,C,Duncan,24,Dublin,Casual,Finance,3.04,3,83725.61,62494.39,18734.7,0.223763076,No,Yes
1278,Mrs.,G,Boyle,29,Munster,Self-Employed,Finance,4.52,4,49003.87,42380.55,10488.03,0.214024525,No,Yes
1279,Mr.,M,McDonald,48,Leinster (Other),Employed,Public Sector,12.19,3,35017.39,33844.16,6988.11,0.199561132,Yes,No
1280,Mr.,R,Scott,43,Munster,Employed,Construction,4.41,12,43388.73,40505.84,9719.39,0.224007248,Yes,No
1281,Mr.,M,Duncan,31,Munster,Employed,IT,2.96,0,51760.1,48223.69,12883.71,0.248912,,No
1282,Mr.,A,King,49,Dublin,Employed,IT,16.67,2,55023.55,51113.98,14068.73,0.255685611,Yes,No
1283,Mrs.,H,Rogers,28,Leinster (Other),Self-Employed,IT,3.89,5,45826.44,42201.96,10414.8,0.227266181,,No
1284,Mrs.,J,Higgins,42,Munster,Employed,Retail,15.71,3,25978.69,23748.73,4749.75,0.182832545,No,No
1285,Mrs.,A,Docherty,40,Leinster (Other),Self-Employed,Public Sector,10.49,3,34671.41,30061.62,6012.32,0.173408581,Yes,No
1286,Mr.,T,Hay,46,Leinster (Other),Employed,Agriculture,19.3,2,36249.53,34619.69,7306.07,0.201549372,No,Yes
1287,Mr.,J,Hart,49,,Employed,Public Sector,15.63,2,41658.39,39834.24,9444.04,0.226701992,Yes,No
1288,Mrs.,R,Brooks,37,Munster,Employed,Public Sector,13.01,2,45781.3,41006.55,9924.69,0.216784801,Yes,No
1289,Mrs.,M,Bell,36,Dublin,Employed,Public Sector,11.31,3,24144.8,23117.33,4623.47,0.191489265,Yes,No
1290,Mr.,M,McKay,52,Connacht,Casual,Agriculture,19.87,3,31660.77,31479.72,6295.94,0.198856187,No,No
1291,Ms.,D,Muir,24,Leinster (Other),Self-Employed,IT,1.43,1,111896.89,107371.58,37134.35,0.331862217,No,No
1292,Mrs.,G,Maclean,39,Leinster (Other),Employed,Construction,12.49,2,32108.16,30396.86,6079.37,0.189340342,No,No
1293,Mr.,L,McKay,51,Connacht,Casual,Agriculture,21.04,2,22887.44,21582.17,4316.43,0.188593831,No,Yes
1294,Mr.,L,Ingram,,Munster,Casual,IT,,5,69355.58,61799.7,18449.88,0.266018682,No,No
1295,Mr.,J,Walker,38,Dublin,Employed,Public Sector,10.14,1,22617.23,19505.5,3901.1,0.172483545,Yes,No
1296,Mr.,E,Page,47,Connacht,Self-Employed,Agriculture,19.99,2,65708.33,62569.63,18765.55,0.2855886,No,No
1297,Mr.,K,Lees,40,Connacht,Self-Employed,Construction,1.59,8,21339.74,20500.1,4100.02,0.192130738,No,No
1298,Mr.,A,Faulkner,22,Dublin,Employed,IT,1.45,2,56244.61,53693.97,15126.53,0.268941859,No,No
